ID,Name,Ownership Type,Phone Number,Address,City,County,Zip,Coordinates,State,Image,Regular hours,Saturday Openint TImes,Sunday Opening Times,24-Hour Service,Starbucks Reserve-Clover Brewed,Oven-Warmed Food,Free Wi-Fi,Verismo System,Mobile Payment,Digital Rewards,La Boulange,Fizzio Handcrafted Sodas,Drive-Thru,Link
12067,Parkway Plaza - El Cajon,Company Owned,(619) 444-4920,"701 Parkway Plaza, 920202535  San Diego County, California",El Cajon - San Diego County,San Diego County,920202535,"32.806073,-116.969512",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.806073,-116.969512&fov=90&heading=235&pitch=10",6:30 AM to 9:30 PM,6:30 AM to 10:30 PM,7:30 AM to 8:30 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/12067/us
16307,Pasadena,Company Owned,626-795-0918,"575 South Lake Avenue, 911013511  Los Angeles County, California",Pasadena - Los Angeles County,Los Angeles County,911013511,"34.136012,-118.132483",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.136012,-118.132483&fov=90&heading=235&pitch=10",5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16307/us
91131,Pasadena Convention Ctr-Green Stree,Licensed,626-793-2122,"300 E Green St, 911012308  Los Angeles County, California",Pasadena - Los Angeles County,Los Angeles County,911012308,"34.1445083618164,-118.144180297852",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.1445083618164,-118.144180297852&fov=90&heading=235&pitch=10",7:00 AM to 4:00 PM,Closed,Closed,No,No,No,No,No,No,No,Yes,No,No,http://www.starbucks.com/store/91131/us
16267,Pasadena Lake - Wells Fargo,Company Owned,626-405-1592,"82 South Lake Avenue, 911012656  Los Angeles County, California",Pasadena - Los Angeles County,Los Angeles County,911012656,"34.144349,-118.132051",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.144349,-118.132051&fov=90&heading=235&pitch=10",4:30 AM to 8:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/16267/us
11579,Pavilion Downtown,Company Owned,(408) 293-9945,"150 S. First Street, 951132605  Santa Clara County, California",San Jose - Santa Clara County,Santa Clara County,951132605,"37.333418,-121.887341",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.333418,-121.887341&fov=90&heading=235&pitch=10",5:30 AM to 10:00 PM,6:30 AM to 10:00 PM,6:30 AM to 10:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/11579/us
9815,Pavilions-Lakewood #2209,Licensed,562-866-3781,"5500 Woodruff Ave, 907131535  Los Angeles County, California",Lakewood - Los Angeles County,Los Angeles County,907131535,"33.85656,-118.11683",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.85656,-118.11683&fov=90&heading=235&pitch=10",6:00 AM to 6:30 PM,6:00 AM to 6:30 PM,6:00 AM to 6:30 PM,No,No,No,No,No,Yes,No,Yes,Yes,No,http://www.starbucks.com/store/9815/us
12823,Pavilions-Long Beach #2203,Licensed,,"5949 E Spring St, 908083752  Los Angeles County, California",Long Beach - Los Angeles County,Los Angeles County,908083752,"33.810738,-118.115715",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.810738,-118.115715&fov=90&heading=235&pitch=10",6:00 AM to 6:30 PM,6:00 AM to 6:30 PM,6:00 AM to 6:30 PM,No,No,No,No,No,Yes,No,Yes,Yes,No,http://www.starbucks.com/store/12823/us
14736,Pavilions-West Hills #2225,Licensed,818-999-5939,"6534 Platt Ave, 913073218  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,913073218,"34.189144,-118.64134",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.189144,-118.64134&fov=90&heading=235&pitch=10",7:00 AM to 7:00 PM,7:00 AM to 7:00 PM,7:00 AM to 7:00 PM,No,No,No,No,No,Yes,No,Yes,Yes,No,http://www.starbucks.com/store/14736/us
9789,Pavillions - Westminster #2206,Licensed,714-842-8515,"16450 Beach Blvd, 926837859  Orange County, California",Westminster - Orange County,Orange County,926837859,"33.724221,-117.987573",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.724221,-117.987573&fov=90&heading=235&pitch=10",6:00 AM to 6:00 PM,6:00 AM to 6:00 PM,6:00 AM to 6:00 PM,No,No,No,Yes,No,No,No,Yes,Yes,No,http://www.starbucks.com/store/9789/us
15134,Pavillions-Mission Viejo #2210,Licensed,949-582-0672,"26022 Marguerite Parkway, 926923262  Orange County, California",Mission Viejo - Orange County,Orange County,926923262,"33.585748,-117.657839",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.585748,-117.657839&fov=90&heading=235&pitch=10",6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,No,No,No,Yes,No,No,No,Yes,Yes,No,http://www.starbucks.com/store/15134/us
14082,"PCH & Anderson, Huntington Beach",Company Owned,562-592-1789,"16470 Pacific Coast Hwy, 926491810  Orange County, California",Huntington Beach - Orange County,Orange County,926491810,"33.722782,-118.07546",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.722782,-118.07546&fov=90&heading=235&pitch=10",4:30 AM to 9:00 PM,5:00 AM to 9:00 PM,5:30 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/14082/us
15572,"PCH & Bayside, Newport Beach",Company Owned,949-675-3006,"377 East Pacific Coast Highway, 926606106  Orange County, California",Newport Beach - Orange County,Orange County,926606106,"33.615632,-117.900076",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.615632,-117.900076&fov=90&heading=235&pitch=10",4:30 AM to 9:00 PM,4:30 AM to 9:00 PM,5:30 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/15572/us
17614,"PCH & Crown Valley, Dana Point",Company Owned,949-489-5571,"32880 Pacific Coast Highway, 926293462  Orange County, California",Dana Point - Orange County,Orange County,926293462,"33.485854,-117.72421",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.485854,-117.72421&fov=90&heading=235&pitch=10",5:00 AM to 8:30 PM,5:30 AM to 8:30 PM,5:30 AM to 8:30 PM,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/17614/us
14700,PCH & Trancas Canyon Rd. - Malibu,Company Owned,(310) 589-4908,"30765 Pacific Coast Highway, 902653646  Los Angeles County, California",Malibu - Los Angeles County,Los Angeles County,902653646,"34.031168,-118.843072",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.031168,-118.843072&fov=90&heading=235&pitch=10",5:30 AM to 9:00 PM,5:30 AM to 9:30 PM,5:30 AM to 9:30 PM,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/14700/us
18136,PCH and Granada,Company Owned,(949) 487-0629,"34122 South Pacific Coast Highway, 926292734  Orange County, California",Dana Point - Orange County,Orange County,926292734,"33.466359,-117.703606",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.466359,-117.703606&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/18136/us
17415,Peabody & Hume - Vacaville,Company Owned,707-448-3285,"210 Peabody Road, 956874702  Solano County, California",Vacaville - Solano County,Solano County,956874702,"38.350056,-121.976839",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.350056,-121.976839&fov=90&heading=235&pitch=10",4:30 AM to 9:30 PM,4:30 AM to 10:00 PM,5:00 AM to 9:30 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,http://www.starbucks.com/store/17415/us
17635,"Peach & McKinley, Fresno",Company Owned,559-252-7296,"1595 N. Peach Avenue, 937278509  Fresno County, California",Fresno - Fresno County,Fresno County,937278509,"36.765,-119.718475",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=36.765,-119.718475&fov=90&heading=235&pitch=10",4:30 AM to 11:00 PM,4:30 AM to 11:00 PM,5:30 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/17635/us
16578,Peninsula & Delaware - San Mateo,Company Owned,650-685-8864,"842 North Delaware Street, 944011504  San Mateo County, California",San Mateo - San Mateo County,San Mateo County,944011504,"37.579788,-122.333368",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.579788,-122.333368&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/16578/us
14852,Petaluma,Company Owned,(707) 773-3285,"125 Petaluma Blvd N, 949522323  Sonoma County, California",Petaluma - Sonoma County,Sonoma County,949522323,"38.23466,-122.64075",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.23466,-122.64075&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:00 AM to 10:00 PM,5:00 AM to 9:00 PM,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/14852/us
12480,Piazza-San Mateo,Licensed,650-345-7850,"1218 W Hillsdale Blvd, 944033124  San Mateo County, California",San Mateo - San Mateo County,San Mateo County,944033124,"37.533829,-122.326343",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.533829,-122.326343&fov=90&heading=235&pitch=10",5:30 AM to 8:00 PM,5:30 AM to 8:00 PM,5:30 AM to 8:00 PM,No,No,No,Yes,No,No,No,Yes,No,No,http://www.starbucks.com/store/12480/us
15540,"Pico & La Pata, San Clemente",Company Owned,949-369-5649,"1001 Avenida Pico, 926736957  Orange County, California",San Clemente - Orange County,Orange County,926736957,"33.456965384,-117.60004974005",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.456965384,-117.60004974005&fov=90&heading=235&pitch=10",4:45 AM to 8:30 PM,5:00 AM to 8:30 PM,5:30 AM to 8:00 PM,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/15540/us
16379,Pico & Robertson - Los Angeles,Company Owned,310-860-9364,"8783 West Pico Blvd, 900352212  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,900352212,"34.054929,-118.38354",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.054929,-118.38354&fov=90&heading=235&pitch=10",4:30 AM to 11:00 PM,5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16379/us
17873,Pico & San Vicente,Company Owned,323-936-5032,"4700 West Pico Blvd, 900194267  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,900194267,"34.048562,-118.338679",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.048562,-118.338679&fov=90&heading=235&pitch=10",5:30 AM to 10:00 PM,5:30 AM to 10:00 PM,6:00 AM to 9:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/17873/us
87039,Pier 1 - The Embarcadero,Company Owned,415 9563953,"The Embarcadero & Washington, 94111  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,94111,"37.796628,-122.395558",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.796628,-122.395558&fov=90&heading=235&pitch=10",5:30 AM to 9:00 PM,6:00 AM to 9:30 PM,6:00 AM to 9:30 PM,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/87039/us
11264,"Pierce & 91 Fwy, Riverside",Company Owned,951-359-1453,"3950 Pierce Street, 925053809  Riverside County, California",Riverside - Riverside County,Riverside County,925053809,"33.898903,-117.494645",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.898903,-117.494645&fov=90&heading=235&pitch=10",4:30 AM to 11:30 PM,4:30 AM to 11:30 PM,4:30 AM to 11:30 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/11264/us
16554,Pine Avenue,Company Owned,562-436-6883,"242 Pine Avenue, 908023042  Los Angeles County, California",Long Beach - Los Angeles County,Los Angeles County,908023042,"33.770159,-118.192195",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.770159,-118.192195&fov=90&heading=235&pitch=10",5:00 AM to 9:30 PM,5:30 AM to 10:00 PM,6:00 AM to 10:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16554/us
8829,Pinole,Company Owned,(510) 222-1168,"1540 Fitzgerald Drive, 945642229  Contra Costa County, California",Pinole - Contra Costa County,Contra Costa County,945642229,"37.991382,-122.30247",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.991382,-122.30247&fov=90&heading=235&pitch=10",4:30 AM to 10:30 PM,4:30 AM to 11:00 PM,4:30 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,http://www.starbucks.com/store/8829/us
13937,"Pioneer & Artesia, Artesia",Company Owned,562-860-5444,"11809 Artesia Blvd., 907014501  Los Angeles County, California",Artesia - Los Angeles County,Los Angeles County,907014501,"33.874593,-118.08199",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.874593,-118.08199&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:30 AM to 10:30 PM,5:30 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/13937/us
13879,Pittman & Central - Fairfield,Company Owned,707-863-7344,"4490 Central Way, 945341609  Solano County, California",Fairfield - Solano County,Solano County,945341609,"38.221416,-122.128912",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.221416,-122.128912&fov=90&heading=235&pitch=10",4:30 AM to 10:30 PM,4:30 AM to 11:00 PM,4:30 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,http://www.starbucks.com/store/13879/us
10281,Placer Heights - Redding,Company Owned,530-241-4174,"3425 Placer Street, 960012335  Shasta County, California",Redding - Shasta County,Shasta County,960012335,"40.574395,-122.416769",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=40.574395,-122.416769&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 8:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,http://www.starbucks.com/store/10281/us
11227,Plaza & Grove,Company Owned,619-472-5318,"2230 E. Plaza Blvd., 919505160  San Diego County, California",National City - San Diego County,San Diego County,919505160,"32.678119,-117.082029",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.678119,-117.082029&fov=90&heading=235&pitch=10",12:00 AM to 12:00 AM,12:00 AM to 12:00 AM,12:00 AM to 12:00 AM,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/11227/us
13882,"Plaza Bonita, National City",Company Owned,619-475-2175,"3030 Plaza Bonita Road, 919508009  San Diego County, California",National City - San Diego County,San Diego County,919508009,"32.655929,-117.065758",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.655929,-117.065758&fov=90&heading=235&pitch=10",7:30 AM to 9:30 PM,7:30 AM to 10:00 PM,8:30 AM to 8:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/13882/us
8467,Pleasant Grove & Hwy 65 - Roseville,Company Owned,916-791-9288,"943 Pleasant Grove Blvd, 956786137  Placer County, California",Roseville - Placer County,Placer County,956786137,"38.781933,-121.286906",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.781933,-121.286906&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:00 AM to 9:30 PM,5:30 AM to 8:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,http://www.starbucks.com/store/8467/us
116571,Pleasant Grove& Foothills Blvd. - R,Company Owned,9167710449,"1241 Pleasant Grove Blvd., 956786971  Placer County, California",Roseville - Placer County,Placer County,956786971,"38.7725410461426,-121.308685302734",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.7725410461426,-121.308685302734&fov=90&heading=235&pitch=10",5:00 AM to 8:30 PM,6:00 AM to 9:00 PM,7:00 AM to 7:00 PM,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,http://www.starbucks.com/store/116571/us
16549,Pleasanton (The Crossroads),Company Owned,925-468-0138,"4555 Hopyard Road, 945882771  Alameda County, California",Pleasanton - Alameda County,Alameda County,945882771,"37.689126,-121.902329",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.689126,-121.902329&fov=90&heading=235&pitch=10",5:00 AM to 8:00 PM,5:30 AM to 8:00 PM,5:30 AM to 7:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/16549/us
1005862,Pocket & Greenhaven,Company Owned,9163912365,"7600 Greenhaven Drive, Bldg B, 95831  Sacramento County, California",Sacramento - Sacramento County,Sacramento County,95831,"38.4806938171387,-121.516670227051",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.4806938171387,-121.516670227051&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:30 AM to 9:00 PM,6:00 AM to 9:00 PM,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/1005862/us
13310,Point Loma,Company Owned,6195239189,"3305 Rosecrans Ave, 921104200  San Diego County, California",San Diego - San Diego County,San Diego County,921104200,"32.747853,-117.207231",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.747853,-117.207231&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:00 AM to 9:30 PM,5:00 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/13310/us
11315,"Polk & Elm, Coalinga",Company Owned,559-934-1089,"113 W. Polk Street, 932102302  Fresno County, California",Coalinga - Fresno County,Fresno County,932102302,"36.136324,-120.36462",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=36.136324,-120.36462&fov=90&heading=235&pitch=10",5:00 AM to 9:30 PM,5:00 AM to 10:00 PM,5:00 AM to 9:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/11315/us
9037,Polk Street,Company Owned,(415) 921-1351,"2165 Polk Street, 941092506  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941092506,"37.796768,-122.422095",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.796768,-122.422095&fov=90&heading=235&pitch=10",5:00 AM to 8:00 PM,5:30 AM to 8:00 PM,5:30 AM to 8:00 PM,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/9037/us
11860,"Pomerado & Twin Peaks, Poway",Company Owned,858-391-1003,"14835 Pomerado Road, 920642803  San Diego County, California",Poway - San Diego County,San Diego County,920642803,"32.980408,-117.060457",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.980408,-117.060457&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 8:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/11860/us
15154,Port Chicago & Olivera - Concord,Company Owned,925-687-9759,"3373 Port Chicago Highway, 945201601  Contra Costa County, California",Concord - Contra Costa County,Contra Costa County,945201601,"37.994158,-122.032145",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.994158,-122.032145&fov=90&heading=235&pitch=10",4:30 AM to 9:30 PM,5:00 AM to 9:30 PM,5:00 AM to 9:30 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,http://www.starbucks.com/store/15154/us
